GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,TRBL_BGA,BLCK_GRPA,C_CITYA,TRUSTA,RES_ONLYA,AIANHHA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GMY001
"G0600410","2000","4","9","California","06","Marin","041",,,,,,,,,,,,,"7362","7360","9999",,,,,,,,"Marin County",71306
"G0600430","2000","4","9","California","06","Mariposa","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mariposa County",34626
"G0600450","2000","4","9","California","06","Mendocino","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mendocino County",35996
"G0600470","2000","4","9","California","06","Merced","047",,,,,,,,,,,,,"4940","9999","9999",,,,,,,,"Merced County",35532
"G0600490","2000","4","9","California","06","Modoc","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Modoc County",27522
"G0600510","2000","4","9","California","06","Mono","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mono County",44992
"G0600530","2000","4","9","California","06","Monterey","053",,,,,,,,,,,,,"7120","9999","9999",,,,,,,,"Monterey County",48305
"G0600550","2000","4","9","California","06","Napa","055",,,,,,,,,,,,,"7362","8720","9999",,,,,,,,"Napa County",51738
"G0600570","2000","4","9","California","06","Nevada","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nevada County",45864
"G0600590","2000","4","9","California","06","Orange","059",,,,,,,,,,,,,"4472","5945","9999",,,,,,,,"Orange County",58820
"G0600610","2000","4","9","California","06","Placer","061",,,,,,,,,,,,,"6922","6920","9999",,,,,,,,"Placer County",57535
"G0600630","2000","4","9","California","06","Plumas","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Plumas County",36351
"G0600650","2000","4","9","California","06","Riverside","065",,,,,,,,,,,,,"4472","6780","9999",,,,,,,,"Riverside County",42887
"G0600670","2000","4","9","California","06","Sacramento","067",,,,,,,,,,,,,"6922","6920","9999",,,,,,,,"Sacramento County",43816
"G0600690","2000","4","9","California","06","San Benito","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"San Benito County",57469
"G0600710","2000","4","9","California","06","San Bernardino","071",,,,,,,,,,,,,"4472","6780","9999",,,,,,,,"San Bernardino County",42066
"G0600730","2000","4","9","California","06","San Diego","073",,,,,,,,,,,,,"7320","9999","9999",,,,,,,,"San Diego County",47067
"G0600750","2000","4","9","California","06","San Francisco","075",,,,,,,,,,,,,"7362","7360","9999",,,,,,,,"San Francisco County",55221
"G0600770","2000","4","9","California","06","San Joaquin","077",,,,,,,,,,,,,"8120","9999","9999",,,,,,,,"San Joaquin County",41282
"G0600790","2000","4","9","California","06","San Luis Obispo","079",,,,,,,,,,,,,"7460","9999","9999",,,,,,,,"San Luis Obispo County",42428
"G0600810","2000","4","9","California","06","San Mateo","081",,,,,,,,,,,,,"7362","7360","9999",,,,,,,,"San Mateo County",70819
"G0600830","2000","4","9","California","06","Santa Barbara","083",,,,,,,,,,,,,"7480","9999","9999",,,,,,,,"Santa Barbara County",46677
"G0600850","2000","4","9","California","06","Santa Clara","085",,,,,,,,,,,,,"7362","7400","9999",,,,,,,,"Santa Clara County",74335
"G0600870","2000","4","9","California","06","Santa Cruz","087",,,,,,,,,,,,,"7362","7485","9999",,,,,,,,"Santa Cruz County",53998
"G0600890","2000","4","9","California","06","Shasta","089",,,,,,,,,,,,,"6690","9999","9999",,,,,,,,"Shasta County",34335
"G0600910","2000","4","9","California","06","Sierra","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sierra County",35827
"G0600930","2000","4","9","California","06","Siskiyou","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Siskiyou County",29530
"G0600950","2000","4","9","California","06","Solano","095",,,,,,,,,,,,,"7362","8720","9999",,,,,,,,"Solano County",54099
"G0600970","2000","4","9","California","06","Sonoma","097",,,,,,,,,,,,,"7362","7500","9999",,,,,,,,"Sonoma County",53076
"G0600990","2000","4","9","California","06","Stanislaus","099",,,,,,,,,,,,,"5170","9999","9999",,,,,,,,"Stanislaus County",40101
"G0601010","2000","4","9","California","06","Sutter","101",,,,,,,,,,,,,"9340","9999","9999",,,,,,,,"Sutter County",38375
"G0601030","2000","4","9","California","06","Tehama","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tehama County",31206
"G0601050","2000","4","9","California","06","Trinity","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Trinity County",27711
"G0601070","2000","4","9","California","06","Tulare","107",,,,,,,,,,,,,"8780","9999","9999",,,,,,,,"Tulare County",33983
"G0601090","2000","4","9","California","06","Tuolumne","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tuolumne County",38725
"G0601110","2000","4","9","California","06","Ventura","111",,,,,,,,,,,,,"4472","8735","9999",,,,,,,,"Ventura County",59666
"G0601130","2000","4","9","California","06","Yolo","113",,,,,,,,,,,,,"6922","9270","9999",,,,,,,,"Yolo County",40769
"G0601150","2000","4","9","California","06","Yuba","115",,,,,,,,,,,,,"9340","9999","9999",,,,,,,,"Yuba County",30460
"G0800010","2000","4","8","Colorado","08","Adams","001",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Adams County",47323
"G0800030","2000","4","8","Colorado","08","Alamosa","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Alamosa County",29447
"G0800050","2000","4","8","Colorado","08","Arapahoe","005",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Arapahoe County",53570
"G0800070","2000","4","8","Colorado","08","Archuleta","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Archuleta County",37901
"G0800090","2000","4","8","Colorado","08","Baca","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Baca County",28099
"G0800110","2000","4","8","Colorado","08","Bent","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bent County",28125
"G0800130","2000","4","8","Colorado","08","Boulder","013",,,,,,,,,,,,,"2082","1125","9999",,,,,,,,"Boulder County",55861
"G0800150","2000","4","8","Colorado","08","Chaffee","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chaffee County",34368
"G0800170","2000","4","8","Colorado","08","Cheyenne","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheyenne County",37054
"G0800190","2000","4","8","Colorado","08","Clear Creek","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clear Creek County",50997
"G0800210","2000","4","8","Colorado","08","Conejos","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Conejos County",24744
"G0800230","2000","4","8","Colorado","08","Costilla","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Costilla County",19531
"G0800250","2000","4","8","Colorado","08","Crowley","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crowley County",26803
"G0800270","2000","4","8","Colorado","08","Custer","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Custer County",34731
"G0800290","2000","4","8","Colorado","08","Delta","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Delta County",32785
"G0800310","2000","4","8","Colorado","08","Denver","031",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Denver County",39500
"G0800330","2000","4","8","Colorado","08","Dolores","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dolores County",32196
"G0800350","2000","4","8","Colorado","08","Douglas","035",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Douglas County",82929
"G0800370","2000","4","8","Colorado","08","Eagle","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Eagle County",62682
"G0800390","2000","4","8","Colorado","08","Elbert","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Elbert County",62480
"G0800410","2000","4","8","Colorado","08","El Paso","041",,,,,,,,,,,,,"1720","9999","9999",,,,,,,,"El Paso County",46844
"G0800430","2000","4","8","Colorado","08","Fremont","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fremont County",34150
"G0800450","2000","4","8","Colorado","08","Garfield","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garfield County",47016
"G0800470","2000","4","8","Colorado","08","Gilpin","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gilpin County",51942
"G0800490","2000","4","8","Colorado","08","Grand","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grand County",47759
"G0800510","2000","4","8","Colorado","08","Gunnison","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gunnison County",36916
"G0800530","2000","4","8","Colorado","08","Hinsdale","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hinsdale County",37279
"G0800550","2000","4","8","Colorado","08","Huerfano","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Huerfano County",25775
"G0800570","2000","4","8","Colorado","08","Jackson","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",31821
"G0800590","2000","4","8","Colorado","08","Jefferson","059",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Jefferson County",57339
"G0800610","2000","4","8","Colorado","08","Kiowa","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kiowa County",30494
"G0800630","2000","4","8","Colorado","08","Kit Carson","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kit Carson County",33152
"G0800650","2000","4","8","Colorado","08","Lake","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake County",37691
"G0800670","2000","4","8","Colorado","08","La Plata","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Plata County",40159
"G0800690","2000","4","8","Colorado","08","Larimer","069",,,,,,,,,,,,,"2670","9999","9999",,,,,,,,"Larimer County",48655
"G0800710","2000","4","8","Colorado","08","Las Animas","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Las Animas County",28273
"G0800730","2000","4","8","Colorado","08","Lincoln","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",31914
"G0800750","2000","4","8","Colorado","08","Logan","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",32724
"G0800770","2000","4","8","Colorado","08","Mesa","077",,,,,,,,,,,,,"2995","9999","9999",,,,,,,,"Mesa County",35864
"G0800790","2000","4","8","Colorado","08","Mineral","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mineral County",34844
"G0800810","2000","4","8","Colorado","08","Moffat","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Moffat County",41528
"G0800830","2000","4","8","Colorado","08","Montezuma","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montezuma County",32083
"G0800850","2000","4","8","Colorado","08","Montrose","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montrose County",35234
"G0800870","2000","4","8","Colorado","08","Morgan","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morgan County",34568
"G0800890","2000","4","8","Colorado","08","Otero","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Otero County",29738
"G0800910","2000","4","8","Colorado","08","Ouray","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ouray County",42019
"G0800930","2000","4","8","Colorado","08","Park","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Park County",51899
"G0800950","2000","4","8","Colorado","08","Phillips","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phillips County",32177
"G0800970","2000","4","8","Colorado","08","Pitkin","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pitkin County",59375
"G0800990","2000","4","8","Colorado","08","Prowers","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prowers County",29935
"G0801010","2000","4","8","Colorado","08","Pueblo","101",,,,,,,,,,,,,"6560","9999","9999",,,,,,,,"Pueblo County",32775
"G0801030","2000","4","8","Colorado","08","Rio Blanco","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rio Blanco County",37711
"G0801050","2000","4","8","Colorado","08","Rio Grande","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rio Grande County",31836
"G0801070","2000","4","8","Colorado","08","Routt","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Routt County",53612
"G0801090","2000","4","8","Colorado","08","Saguache","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saguache County",25495
"G0801110","2000","4","8","Colorado","08","San Juan","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"San Juan County",30764
"G0801130","2000","4","8","Colorado","08","San Miguel","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"San Miguel County",48514
"G0801150","2000","4","8","Colorado","08","Sedgwick","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sedgwick County",28278
"G0801170","2000","4","8","Colorado","08","Summit","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Summit County",56587
"G0801190","2000","4","8","Colorado","08","Teller","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Teller County",50165
"G0801210","2000","4","8","Colorado","08","Washington","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington County",32431
"G0801230","2000","4","8","Colorado","08","Weld","123",,,,,,,,,,,,,"2082","3060","9999",,,,,,,,"Weld County",42321
"G0801250","2000","4","8","Colorado","08","Yuma","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yuma County",33169
"G0900010","2000","1","1","Connecticut","09","Fairfield","001",,,,,,,,,,,,,"####","####","5483",,,,,,,,"Fairfield County",65249
"G0900030","2000","1","1","Connecticut","09","Hartford","003",,,,,,,,,,,,,"####","9999","3283",,,,,,,,"Hartford County",50756
"G0900050","2000","1","1","Connecticut","09","Litchfield","005",,,,,,,,,,,,,"####","####","9999",,,,,,,,"Litchfield County",56273
"G0900070","2000","1","1","Connecticut","09","Middlesex","007",,,,,,,,,,,,,"####","####","3283",,,,,,,,"Middlesex County",59175
"G0900090","2000","1","1","Connecticut","09","New Haven","009",,,,,,,,,,,,,"####","####","5483",,,,,,,,"New Haven County",48834
"G0900110","2000","1","1","Connecticut","09","New London","011",,,,,,,,,,,,,"####","9999","5523",,,,,,,,"New London County",50646
"G0900130","2000","1","1","Connecticut","09","Tolland","013",,,,,,,,,,,,,"####","9999","3283",,,,,,,,"Tolland County",59044
"G0900150","2000","1","1","Connecticut","09","Windham","015",,,,,,,,,,,,,"####","####","9999",,,,,,,,"Windham County",45115
"G1000010","2000","3","5","Delaware","10","Kent","001",,,,,,,,,,,,,"2190","9999","9999",,,,,,,,"Kent County",40950
"G1000030","2000","3","5","Delaware","10","New Castle","003",,,,,,,,,,,,,"6162","9160","9999",,,,,,,,"New Castle County",52419
"G1000050","2000","3","5","Delaware","10","Sussex","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sussex County",39208
"G1100010","2000","3","5","District Of Columbia","11","District Of Columbia","001",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"District of Columbia",40127
"G1200010","2000","3","5","Florida","12","Alachua","001",,,,,,,,,,,,,"2900","9999","9999",,,,,,,,"Alachua County",31426
"G1200030","2000","3","5","Florida","12","Baker","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Baker County",40035
"G1200050","2000","3","5","Florida","12","Bay","005",,,,,,,,,,,,,"6015","9999","9999",,,,,,,,"Bay County",36092
"G1200070","2000","3","5","Florida","12","Bradford","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bradford County",33140
"G1200090","2000","3","5","Florida","12","Brevard","009",,,,,,,,,,,,,"4900","9999","9999",,,,,,,,"Brevard County",40099
"G1200110","2000","3","5","Florida","12","Broward","011",,,,,,,,,,,,,"4992","2680","9999",,,,,,,,"Broward County",41691
"G1200130","2000","3","5","Florida","12","Calhoun","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calhoun County",26575
"G1200150","2000","3","5","Florida","12","Charlotte","015",,,,,,,,,,,,,"6580","9999","9999",,,,,,,,"Charlotte County",36379
"G1200170","2000","3","5","Florida","12","Citrus","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Citrus County",31001
"G1200190","2000","3","5","Florida","12","Clay","019",,,,,,,,,,,,,"3600","9999","9999",,,,,,,,"Clay County",48854
"G1200210","2000","3","5","Florida","12","Collier","021",,,,,,,,,,,,,"5345","9999","9999",,,,,,,,"Collier County",48289
"G1200230","2000","3","5","Florida","12","Columbia","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Columbia County",30881
"G1200270","2000","3","5","Florida","12","Desoto","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"DeSoto County",30714
"G1200290","2000","3","5","Florida","12","Dixie","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dixie County",26082
"G1200310","2000","3","5","Florida","12","Duval","031",,,,,,,,,,,,,"3600","9999","9999",,,,,,,,"Duval County",40703
"G1200330","2000","3","5","Florida","12","Escambia","033",,,,,,,,,,,,,"6080","9999","9999",,,,,,,,"Escambia County",35234
"G1200350","2000","3","5","Florida","12","Flagler","035",,,,,,,,,,,,,"2020","9999","9999",,,,,,,,"Flagler County",40214
"G1200370","2000","3","5","Florida","12","Franklin","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",26756
"G1200390","2000","3","5","Florida","12","Gadsden","039",,,,,,,,,,,,,"8240","9999","9999",,,,,,,,"Gadsden County",31248
"G1200410","2000","3","5","Florida","12","Gilchrist","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gilchrist County",30328
"G1200430","2000","3","5","Florida","12","Glades","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Glades County",30774
"G1200450","2000","3","5","Florida","12","Gulf","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gulf County",30276
"G1200470","2000","3","5","Florida","12","Hamilton","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamilton County",25638
"G1200490","2000","3","5","Florida","12","Hardee","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardee County",30183
"G1200510","2000","3","5","Florida","12","Hendry","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hendry County",33592
"G1200530","2000","3","5","Florida","12","Hernando","053",,,,,,,,,,,,,"8280","9999","9999",,,,,,,,"Hernando County",32572
"G1200550","2000","3","5","Florida","12","Highlands","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Highlands County",30160
"G1200570","2000","3","5","Florida","12","Hillsborough","057",,,,,,,,,,,,,"8280","9999","9999",,,,,,,,"Hillsborough County",40663
"G1200590","2000","3","5","Florida","12","Holmes","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Holmes County",27923
"G1200610","2000","3","5","Florida","12","Indian River","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Indian River County",39635
"G1200630","2000","3","5","Florida","12","Jackson","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",29744
"G1200650","2000","3","5","Florida","12","Jefferson","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",32998
"G1200670","2000","3","5","Florida","12","Lafayette","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lafayette County",30651
"G1200690","2000","3","5","Florida","12","Lake","069",,,,,,,,,,,,,"5960","9999","9999",,,,,,,,"Lake County",36903
"G1200710","2000","3","5","Florida","12","Lee","071",,,,,,,,,,,,,"2700","9999","9999",,,,,,,,"Lee County",40319
"G1200730","2000","3","5","Florida","12","Leon","073",,,,,,,,,,,,,"8240","9999","9999",,,,,,,,"Leon County",37517
"G1200750","2000","3","5","Florida","12","Levy","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Levy County",26959
"G1200770","2000","3","5","Florida","12","Liberty","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Liberty County",28840
"G1200790","2000","3","5","Florida","12","Madison","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",26533
"G1200810","2000","3","5","Florida","12","Manatee","081",,,,,,,,,,,,,"7510","9999","9999",,,,,,,,"Manatee County",38673
"G1200830","2000","3","5","Florida","12","Marion","083",,,,,,,,,,,,,"5790","9999","9999",,,,,,,,"Marion County",31944
"G1200850","2000","3","5","Florida","12","Martin","085",,,,,,,,,,,,,"2710","9999","9999",,,,,,,,"Martin County",43083
"G1200860","2000","3","5","Florida","12","Miami-Dade","086",,,,,,,,,,,,,"4992","5000","9999",,,,,,,,"Miami-Dade County",35966
"G1200870","2000","3","5","Florida","12","Monroe","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe County",42283
"G1200890","2000","3","5","Florida","12","Nassau","089",,,,,,,,,,,,,"3600","9999","9999",,,,,,,,"Nassau County",46022
"G1200910","2000","3","5","Florida","12","Okaloosa","091",,,,,,,,,,,,,"2750","9999","9999",,,,,,,,"Okaloosa County",41474
"G1200930","2000","3","5","Florida","12","Okeechobee","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Okeechobee County",30456
"G1200950","2000","3","5","Florida","12","Orange","095",,,,,,,,,,,,,"5960","9999","9999",,,,,,,,"Orange County",41311
"G1200970","2000","3","5","Florida","12","Osceola","097",,,,,,,,,,,,,"5960","9999","9999",,,,,,,,"Osceola County",38214
"G1200990","2000","3","5","Florida","12","Palm Beach","099",,,,,,,,,,,,,"8960","9999","9999",,,,,,,,"Palm Beach County",45062
